loc,총인구수,조출생률
2720000000.0,148113.0,3.909177452
2720051500.0,12971.0,5.319559016
2720053000.0,9295.0,4.195804196
2720054000.0,10976.0,4.282069971
2720055000.0,17103.0,2.748055897
2720056000.0,11721.0,3.583312004
2720057100.0,11560.0,4.411764706
2720058600.0,11289.0,2.83461777
2720059000.0,11400.0,3.245614035
2720060000.0,8211.0,3.653635367
2720061000.0,9703.0,4.328558178
2720064000.0,15905.0,4.715498271
2720065000.0,9414.0,2.549394519
2720066000.0,8565.0,5.137186223
2723000000.0,437710.0,5.716113408
2723051000.0,4223.0,3.315178783
2723052600.0,23630.0,9.521794329
2723055000.0,4336.0,3.459409594
2723056000.0,19793.0,8.689940888
2723057000.0,20901.0,6.602554902
2723061000.0,9901.0,1.110998889
2723062000.0,11571.0,3.370495204
2723063000.0,8975.0,3.788300836
2723063100.0,8767.0,2.509410289
2723064500.0,18830.0,5.735528412
2723067100.0,7318.0,2.186389724
2723067200.0,28031.0,5.493917449
2723068000.0,7160.0,4.888268156
2723069500.0,29043.0,5.268050821
2723071500.0,37722.0,9.251895446
2723072500.0,22533.0,5.369901922
2723073500.0,25271.0,5.183807526
2723074500.0,37313.0,4.368450674
2723075000.0,17574.0,3.812450211
2723077000.0,27429.0,5.177002443
2723078000.0,29698.0,4.91615597
2723079000.0,13185.0,6.522563519
2723080000.0,24506.0,6.569819636
2726000000.0,428614.0,3.744628034
2726051000.0,16733.0,3.227155919
2726052000.0,15568.0,3.468653649
2726053000.0,16330.0,6.368646663
2726054000.0,19090.0,1.781037192
2726055000.0,23800.0,3.823529412
2726056000.0,11909.0,3.694684692
2726056100.0,19676.0,2.38869689
