loc,총인구수,조출생률,구간별_데이터_개수
4812751000.0,10504.0,1.999238385,159
4812752000.0,9994.0,1.801080648,159
4812754500.0,17142.0,5.483607514,158
4812755000.0,6298.0,0.476341696,45
4812756000.0,11289.0,3.100363185,176
4812757000.0,31851.0,6.122256758,82
4812758000.0,9479.0,7.279248866,51
4812759000.0,7772.0,2.702007205,170
4812760000.0,9082.0,2.422373926,160
4812761000.0,9674.0,3.617945007,194
4812762000.0,3369.0,4.155535767,199
4812900000.0,192755.0,6.417472958,65
4812953000.0,17355.0,7.087294728,55
4812954000.0,8754.0,2.056202879,145
4812955000.0,5040.0,2.380952381,160
4812956000.0,11402.0,7.805648132,41
4812957000.0,7545.0,3.843605036,215
4812958000.0,17463.0,3.893947203,215
4812959000.0,8576.0,2.681902985,170
4812960000.0,21460.0,6.570363467,65
4812961000.0,10224.0,8.215962441,45
4812962000.0,26083.0,7.782847065,41
4812963000.0,12733.0,11.30919658,8
4812964000.0,6465.0,3.402938902,196
4812965000.0,39655.0,7.086117766,55
4817000000.0,348096.0,5.320371392,156
4817025000.0,8188.0,5.373717636,156
4817031000.0,4132.0,3.146176186,176
4817032000.0,8046.0,13.54710415,3
4817033000.0,2238.0,1.340482574,100
4817035000.0,1915.0,2.088772846,145
4817036000.0,2635.0,1.138519924,107
4817037000.0,1607.0,1.244555072,100
4817038000.0,1523.0,1.969796454,159
4817039000.0,1481.0,0.675219446,82
4817040000.0,3254.0,0.921942225,107
4817041000.0,21074.0,5.789124039,118
4817042000.0,4727.0,1.903955997,159
4817043000.0,1631.0,1.839362354,159
4817044000.0,4025.0,1.49068323,140
4817045000.0,1059.0,0.0,88
4817046000.0,2243.0,0.445831476,45
4817051500.0,27523.0,3.669658104,194
4817055500.0,10786.0,1.854255516,159
4817056500.0,11284.0,2.392768522,160
4817059500.0,14279.0,3.011415365,176
4817067300.0,19807.0,3.534104105,194
4817067800.0,24834.0,3.181122654,196
4817068000.0,11786.0,4.15747497,199
4817069500.0,26935.0,7.722294412,35
4817071000.0,27768.0,5.329876116,156
4817071500.0,11803.0,3.134796238,176
4817072000.0,12189.0,2.789400279,170
4817073000.0,21272.0,4.93606619,190
4817074000.0,26916.0,8.879476891,19
4817075000.0,31136.0,11.75488181,7
4822000000.0,128293.0,3.655694387,194
4822025000.0,4677.0,0.855249091,82
4822031000.0,12668.0,3.868013893,215
4822033000.0,2933.0,0.340947835,45
4822034000.0,31088.0,6.497683994,65
4822035000.0,2018.0,0.495540139,45
4822036000.0,2025.0,0.49382716,45
4822037000.0,1506.0,0.664010624,82
4822051000.0,8932.0,1.007613077,107
4822053000.0,2993.0,0.66822586,82
4822055000.0,4044.0,1.483679525,140
4822059000.0,9043.0,2.543403738,160
4822060000.0,10658.0,5.16044286,190
4822066500.0,11347.0,3.348902794,196
4822067000.0,10441.0,1.436644,100
4822070000.0,13920.0,4.454022989,213
4824000000.0,111105.0,4.85126682,167
4824025000.0,18003.0,7.109926123,55
4824031000.0,12968.0,5.552128316,158
4824032000.0,15549.0,7.781850923,41
4824033000.0,7584.0,5.933544304,118
4824034000.0,1615.0,3.095975232,176
4824035000.0,3443.0,1.4522219,140
4824036000.0,2839.0,3.522367031,194
4824037000.0,3545.0,1.410437236,100
4824051000.0,6167.0,1.945840765,159
4824052000.0,5155.0,3.297769156,196
4824053000.0,6434.0,4.196456326,199
4824055000.0,15438.0,3.627412877,194
4824057000.0,6775.0,2.656826568,170
4824059500.0,5322.0,3.382187148,196
4824089000.0,268.0,0.0,88
4824500000.0,0.0,0.0,88
4825000000.0,542338.0,5.586921809,158
4825025000.0,55932.0,7.526997068,35
4825032000.0,18209.0,15.43192927,1
4825033000.0,6587.0,1.518141794,140
4825034000.0,7656.0,0.78369906,82
4825035000.0,3841.0,2.343139807,160
4825036000.0,3223.0,0.930809805,107
4825037000.0,6122.0,1.63345312,140
4825051000.0,9912.0,5.246166263,156
4825052000.0,9372.0,6.295347845,82
4825053000.0,10029.0,6.481204507,65
4825054000.0,73919.0,3.977326533,215
4825055000.0,80742.0,4.793044512,167
4825056500.0,9601.0,2.812207062,170
4825058000.0,40744.0,3.46063224,194
4825059000.0,33588.0,2.411575563,160
4825060000.0,7782.0,3.341043434,196
4825061000.0,56598.0,5.98961094,118
4825062000.0,36500.0,5.835616438,118
4825063000.0,71981.0,8.418888318,23
4825200000.0,0.0,0.0,88
4827000000.0,104831.0,3.663038605,194
4827025000.0,5383.0,2.229240201,145
4827025100.0,1299.0,0.0,88
4827025300.0,7165.0,3.210048849,196
4827031000.0,5240.0,2.290076336,145
4827032000.0,3066.0,2.609262883,170
4827033000.0,2821.0,0.708968451,82
4827034000.0,3962.0,1.766784452,159
4827035000.0,4315.0,1.158748552,100
4827036000.0,8496.0,2.942561205,176
4827037000.0,3424.0,3.504672897,194
4827038000.0,5024.0,2.189490446,145
4827039000.0,1760.0,2.272727273,145
4827051000.0,2765.0,1.446654611,140
4827052000.0,15836.0,5.998989644,118
4827053000.0,20399.0,4.411980979,213
4827054000.0,7974.0,4.389265112,213
4827055000.0,5902.0,6.607929515,65
4831000000.0,245754.0,5.949038469,118
4831031000.0,7961.0,5.150106771,190
4831032000.0,3131.0,0.958160332,107
4831033000.0,1605.0,0.62305296,82
4831034000.0,7293.0,3.29082682,196
4831035000.0,2972.0,0.336473755,45
4831036000.0,12172.0,7.065395991,55
4831036600.0,1130.0,0.884955752,107
4831037000.0,8298.0,4.699927693,167
4831038000.0,3632.0,1.927312775,159
4831038500.0,1096.0,0.0,88
4831039000.0,3173.0,0.0,88
4831039500.0,1398.0,2.861230329,170
4831051000.0,6294.0,2.85986654,170
4831053000.0,9474.0,2.427696855,160
4831054000.0,27363.0,9.355699302,16
4831055000.0,7370.0,5.834464043,118
4831056000.0,26565.0,4.856013552,167
4831057000.0,20558.0,5.642572235,158
4831058000.0,35739.0,5.232379194,156
4831059000.0,34743.0,9.930057853,19
4831060000.0,23787.0,5.801488208,118
4833000000.0,352229.0,6.825105258,78
4833025300.0,120421.0,9.732521736,17
4833031000.0,35265.0,10.52034595,9
4833032000.0,3366.0,1.485442662,140
4833033000.0,12918.0,2.090106828,145
4833034000.0,8371.0,1.194600406,100
4833051000.0,11506.0,3.389535894,196
4833051500.0,33637.0,5.291791777,156
4833052000.0,22309.0,3.810121476,215
4833053000.0,9144.0,5.139982502,190
4833054000.0,28714.0,4.597060667,213
4833055000.0,20264.0,5.773786024,118
4833056000.0,31027.0,3.899829181,215
4833057000.0,15287.0,6.541505855,65
4833200000.0,0.0,0.0,88
4872000000.0,26800.0,3.208955224,196
4872025000.0,9543.0,5.658597925,158
4872031000.0,1701.0,1.175778954,100
4872032000.0,1199.0,0.0,88
4872033000.0,1041.0,2.88184438,176
4872034000.0,1532.0,0.652741514,82
4872035000.0,1563.0,3.838771593,215
4872036000.0,1431.0,0.69881202,82
4872037000.0,1854.0,3.236245955,196
4872038000.0,756.0,3.968253968,215
4872039000.0,2844.0,2.461322082,160
4872040000.0,1006.0,0.994035785,107
4872041500.0,1156.0,1.730103806,159
4872042000.0,1174.0,0.0,88
4873000000.0,64182.0,3.287526098,196
4873025000.0,18666.0,3.910853959,215
4873025300.0,19486.0,4.464743919,213
4873031000.0,2401.0,1.665972511,140
4873032000.0,6228.0,3.0507386,176
4873033000.0,2888.0,0.692520776,82
4873034000.0,3478.0,1.150086256,107
4873035000.0,5404.0,2.405625463,160
4873036000.0,1948.0,1.540041068,140
4873038000.0,2771.0,2.165283291,145
4873039000.0,912.0,0.0,88
4874000000.0,61301.0,4.012985106,215
4874025000.0,16994.0,6.119806991,82
4874025300.0,12263.0,4.648128517,167
4874031000.0,2034.0,1.474926254,140
4874032000.0,1588.0,1.889168766,159
4874033000.0,3878.0,3.867973182,215
4874034000.0,2540.0,3.543307087,194
4874035000.0,1781.0,3.36889388,196
4874036000.0,2569.0,3.11405216,176
4874037000.0,2363.0,1.692763436,140
4874038000.0,5546.0,2.704652001,170
4874039000.0,1863.0,2.683843264,170
4874040000.0,2768.0,2.528901734,160
4874041000.0,1535.0,1.302931596,100
4874042000.0,3579.0,2.235261246,145
4882000000.0,51361.0,2.706333599,170
4882025000.0,24493.0,3.878659209,215
4882031000.0,1759.0,1.137009665,107
4882032000.0,1848.0,1.623376623,140
4882033000.0,2760.0,1.811594203,159
4882034000.0,1591.0,1.257071025,100
4882035000.0,1689.0,1.776198934,159
4882036000.0,858.0,0.0,88
4882037000.0,1439.0,0.0,88
4882038000.0,1129.0,0.885739593,107
4882039000.0,1010.0,0.99009901,107
4882040000.0,3605.0,3.051317614,176
4882041000.0,1764.0,2.83446712,170
4882042000.0,3088.0,0.971502591,107
4882043000.0,4328.0,1.848428835,159
4884000000.0,42958.0,2.467526421,160
4884025000.0,13222.0,4.2353653,199
4884031000.0,3733.0,1.607286365,140
4884032000.0,1609.0,1.864512119,159
4884033000.0,3902.0,2.562788314,160
4884034000.0,2348.0,1.703577513,140
4884035000.0,3534.0,1.131861913,107
4884036000.0,2624.0,1.905487805,159
4884037000.0,3543.0,0.846740051,82
4884038000.0,2876.0,2.086230876,145
4884039000.0,5567.0,1.61666966,140
4885000000.0,44785.0,3.193033382,196
4885025000.0,10021.0,5.388683764,156
4885031000.0,3058.0,1.635055592,140
4885032000.0,3527.0,2.835270768,170
4885033000.0,1945.0,1.542416452,140
4885034000.0,1904.0,5.777310924,118
4885035000.0,2293.0,0.4361099,45
4885036000.0,3494.0,2.575844305,160
4885037000.0,6041.0,3.310710147,196
4885038000.0,1764.0,1.133786848,107
4885039000.0,1747.0,2.862049227,170
4885040000.0,1527.0,1.964636542,159
4885041000.0,4344.0,1.841620626,159
4885042000.0,3120.0,3.846153846,215
4886000000.0,34857.0,2.352468658,160
4886025000.0,6840.0,3.801169591,215
4886031000.0,1413.0,4.953998585,190
4886032000.0,1065.0,1.877934272,159
4886033000.0,2035.0,0.982800983,107
4886034000.0,2884.0,2.427184466,160
4886035000.0,1836.0,1.089324619,107
4886036000.0,4156.0,0.721847931,82
4886037000.0,5603.0,1.963233982,159
4886038000.0,5732.0,3.663642708,194
4886039000.0,1187.0,0.0,88
4886040000.0,2106.0,0.474833808,45
4887000000.0,39080.0,2.712384852,170
4887025000.0,18418.0,4.180692801,199
4887031000.0,2172.0,0.0,88
4887032000.0,1620.0,3.086419753,176
4887033000.0,1656.0,1.207729469,100
4887034000.0,2403.0,0.832292967,82
4887035000.0,2044.0,1.467710372,140
4887036000.0,4574.0,1.749016178,159
4887037000.0,1445.0,1.384083045,100
4887038000.0,1836.0,1.633986928,140
4887039000.0,1553.0,0.643915003,82
4887040000.0,1359.0,2.207505519,145
4888000000.0,61502.0,4.048648824,199
4888025000.0,40899.0,5.525807477,158
4888031000.0,1527.0,1.309757695,100
4888032000.0,1875.0,1.6,140
4888033000.0,1416.0,2.118644068,145
4888034000.0,1521.0,0.0,88
4888035000.0,1965.0,2.03562341,145
4888036000.0,1987.0,0.503271263,45
4888037000.0,2341.0,0.854335754,82
4888038000.0,1424.0,1.404494382,100
4888039000.0,1467.0,0.681663258,82
4888040000.0,3732.0,1.071811361,107
4888041000.0,1348.0,0.741839763,82
4889000000.0,44006.0,2.499659137,160
4889025000.0,11339.0,4.497751124,213
4889031000.0,1444.0,2.077562327,145
4889032000.0,1597.0,1.878522229,159
4889033000.0,4272.0,1.638576779,140
4889034000.0,2428.0,2.059308072,145
4889035000.0,2250.0,0.444444444,45
4889036000.0,2478.0,2.421307506,160
4889037000.0,1282.0,1.560062402,140
4889038000.0,866.0,2.309468822,160
4889039000.0,1655.0,0.604229607,82
4889040000.0,1429.0,2.099370189,145
4889041000.0,1844.0,5.965292842,118
4889042000.0,1771.0,2.258610954,145
4889043000.0,3280.0,0.914634146,107
4889044000.0,1787.0,1.67879127,140
4889045000.0,2064.0,2.42248062,160
4889046000.0,2220.0,0.0,88
5000000000.0,674635.0,5.949884011,118
5011000000.0,492466.0,6.254238871,82
5011025000.0,21249.0,4.706103817,167
5011025300.0,36913.0,5.743234091,158
5011025600.0,15546.0,4.116814615,199
5011025900.0,25339.0,5.130431351,190
5011031000.0,9029.0,4.54092369,213
5011032000.0,1677.0,1.192605844,100
5011033000.0,1740.0,2.873563218,170
5011051000.0,2584.0,0.773993808,82
5011052000.0,33062.0,5.081362289,190
5011053000.0,7683.0,3.514252245,194
5011054000.0,49834.0,5.397921098,156
5011055000.0,13586.0,5.225967908,156
5011056000.0,8005.0,5.871330418,118
5011057000.0,7050.0,4.255319149,199
5011058000.0,14798.0,4.52763887,213
5011059000.0,9091.0,5.279947201,156
5011060000.0,24456.0,6.583251554,65
5011061000.0,25837.0,9.095483222,22
5011062000.0,5285.0,12.29895932,4
5011063000.0,37070.0,8.767197194,19
5011064000.0,15746.0,10.66937635,11
5011065000.0,41910.0,5.273204486,156
5011066000.0,55087.0,6.353586146,65
5011067000.0,22055.0,9.748356382,17
5011068000.0,4572.0,7.874015748,41
5011069000.0,3262.0,6.43776824,65
5013000000.0,182169.0,5.127107247,190
5013025000.0,21761.0,3.952024264,215
5013025300.0,18766.0,4.68933177,167
5013025900.0,15412.0,3.893070335,215
5013031000.0,11982.0,4.673677182,167
5013032000.0,12325.0,3.002028398,176
5013051000.0,4171.0,4.075761208,199
5013052000.0,2196.0,2.276867031,145
5013053000.0,3519.0,4.262574595,199
5013054000.0,3524.0,3.121452894,176
5013055000.0,5253.0,4.568817818,213
5013056000.0,5199.0,3.846893633,215
5013057000.0,23233.0,5.595489175,158
5013058000.0,10618.0,6.59257864,65
5013059000.0,14765.0,8.26278361,45
5013060000.0,13921.0,8.189066877,45
5013061000.0,11586.0,5.351286035,156
5013062000.0,3938.0,4.316912138,213
