loc,총인구수,조출생률,지역
2653058000,6002,2.999000333,부산광역시
2653059100,28199,4.149083301,부산광역시
2653059300,11022,2.449646162,부산광역시
2653060000,8892,3.148897886,부산광역시
2653061000,13200,1.96969697,부산광역시
2653062000,22045,4.354728963,부산광역시
2653064500,13829,2.892472341,부산광역시
2653065000,15551,4.115490965,부산광역시
2653066000,23455,5.28671925,부산광역시
2653066100,13405,2.685565088,부산광역시
2653067000,28998,4.655493482,부산광역시
2653068000,27988,4.430470202,부산광역시
2671000000,174545,6.628663095,부산광역시
2671025000,53230,4.527522074,부산광역시
2671025300,8657,5.660159409,부산광역시
2671025600,82029,8.399468481,부산광역시
2671031000,22549,7.184354073,부산광역시
2671033000,8080,1.98019802,부산광역시
2700000000,2418346,4.693703879,대구광역시
2711000000,76547,5.512952826,대구광역시
2711051700,8525,2.697947214,대구광역시
2711054500,6736,6.977434679,대구광역시
2711056500,5075,2.75862069,대구광역시
2711057500,4591,2.831627096,대구광역시
2711058500,5158,9.887553315,대구광역시
2711059500,8094,10.74870274,대구광역시
2711064000,5097,3.727682951,대구광역시
2711065000,4323,3.238491788,대구광역시
2711066000,7041,5.965061781,대구광역시
2711067000,11859,4.469179526,대구광역시
2711068000,7654,6.271230729,대구광역시
2711069000,2394,4.594820384,대구광역시
2714000000,341920,4.884183435,대구광역시
2714051000,7684,2.86309214,대구광역시
2714052000,10673,6.933383304,대구광역시
2714053000,9821,6.211180124,대구광역시
2714054000,13001,1.769094685,대구광역시
2714054100,6572,1.369446135,대구광역시
2714055500,13210,5.22331567,대구광역시
2714057000,12460,5.056179775,대구광역시
2714058000,7492,1.201281367,대구광역시
